NU_ANO_CENSO,CO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_DOCENTE_IES,ID_DOCENTE,TP_SITUACAO,TP_ESCOLARIDADE,TP_REGIME_TRABALHO,TP_SEXO,NU_ANO_NASCIMENTO,NU_MES_NASCIMENTO,NU_DIA_NASCIMENTO,NU_IDADE,TP_COR_RACA,CO_PAIS_ORIGEM,TP_NACIONALIDADE,CO_UF_NASCIMENTO,CO_MUNICIPIO_NASCIMENTO,IN_DEFICIENCIA,IN_DEFICIENCIA_CEGUEIRA,IN_DEFICIENCIA_BAIXA_VISAO,IN_DEFICIENCIA_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_SURDOCEGUEIRA,IN_DEFICIENCIA_MULTIPLA,IN_DEFICIENCIA_INTELECTUAL,IN_ATUACAO_EAD,IN_ATUACAO_EXTENSAO,IN_ATUACAO_GESTAO,IN_ATUACAO_GRAD_PRESENCIAL,IN_ATUACAO_POS_EAD,IN_ATUACAO_POS_PRESENCIAL,IN_ATUACAO_SEQUENCIAL,IN_ATUACAO_PESQUISA,IN_BOLSA_PESQUISA,IN_SUBSTITUTO,IN_EXERCICIO_DATA_REFERENCIA,IN_VISITANTE,TP_VISITANTE_IFES_VINCULO
2018,693,1,1,560359,A1E83795A9AD8346F9DF21F9E9613BA0,1,5,1,2,1954,5,8,64,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560347,5100CED4D843C694E199605E4353AC60,1,5,1,2,1964,7,10,54,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560345,ECACBBC2AC05666408D522B2B004302E,1,5,2,2,1961,5,5,57,1,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560353,414BC6C84504BD02F9C7B03E787E8BB8,1,5,1,1,1971,12,20,47,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560363,52C4B83A0CA7466BFF50ED5C148F7DFF,1,5,1,1,1958,11,8,60,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560352,28D4C37E81C7C326253FB104847AE06A,1,5,1,1,1970,5,28,48,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560366,17154BE10121F2C9CF7749A81499C969,1,5,1,1,1965,11,7,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,679883,29FC441921D29B0765781E03550D063C,1,2,2,1,1970,3,3,48,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560362,DBEF6B4DD1CBD0D17646095A6ED965C4,1,5,1,1,1958,2,12,60,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560365,602BDB510759B03F31D141D4C1E91B6F,1,5,1,2,1969,7,18,49,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560329,4C7E9DE849F937C25FC7D2CC05D6B752,1,5,1,1,1961,5,25,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560343,150779483437F24720E049825A1E26B1,1,4,2,2,1964,1,7,54,1,76,1,33,3304557,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560342,A02E065D3BF29639558349C131E81D2A,1,5,1,2,1962,10,2,56,0,76,1,43,4304606,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560333,96484825577C83D8C84FCB93472806C9,1,4,1,1,1975,9,7,43,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560335,542772F3DE5F3DD8D0B26083D3F7A276,1,4,3,1,1957,7,27,61,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560339,C78FC80839FAA05EB430600A59299D30,1,5,2,2,1966,6,18,52,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560328,E5DDC0913ADFAE00A7B004B74F1148EE,1,5,1,1,1946,9,28,72,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560334,6D893D1D1A02E2115194356D825DF7F5,1,5,1,1,1961,10,2,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560331,279C352BFB821E316B49A7DB6215CB77,1,5,2,1,1972,2,25,46,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560325,74FF3575802F44D7B2E01037A58F48B6,1,5,1,1,1963,4,30,55,0,76,1,35,3550308,0,,,,,,,,,0,1,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560322,77D3BE756620278BAD9A0059EC48BE78,1,5,1,1,1975,5,31,43,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,679880,5E0DA091F9ECC4BACD530118E533066E,1,3,2,1,1964,11,3,54,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,679879,77D71D166EF7019A84BEF2DE589EA869,1,5,1,1,1961,5,16,57,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560315,13B5A9AE33C7178D43018595CA0023ED,1,5,1,2,1962,4,2,56,0,376,3,,,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560323,705978A57062FAEE257300C9E17E8AC9,1,5,1,1,1974,1,26,44,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560307,61B4F2B29C0D11020499A04D03B549D0,1,5,1,1,1955,9,1,63,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560304,1C3C4C8FA62CB45BA027E2951672B40A,1,5,1,2,1974,7,11,44,0,76,1,33,3300407,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560300,E68BCE014227224A2E7E1C4BBF92FC7A,1,5,1,2,1967,4,3,51,3,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560298,D0A9A2C2DDEB61012AB3147ACA3E3711,1,5,1,2,1963,7,13,55,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560289,DD0060BC80A6A4ABFB16102A21D20A14,1,5,2,2,1949,9,7,69,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560292,374E382ACCAA5A31B46913CC70A5B6CA,1,5,1,2,1964,3,25,54,0,76,1,33,3304557,0,,,,,,,,,1,1,1,0,0,0,0,0,,0,1,0,
2018,693,1,1,560284,95B0671E8F40BC4B81DF37D32656B9B1,1,4,1,1,1965,1,5,53,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560283,CEB149989E832104CB26A36AE77E47EC,1,5,1,1,1969,2,26,49,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560278,5DD02FA7E955257A1740B0639DCAD530,1,5,1,2,1962,1,15,56,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,560280,5C24F83AF72DFD31F39B73697EF9D2ED,1,5,1,1,1966,6,24,52,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560277,40C0CA0491C12E619CA831F7C753AB8D,1,5,3,2,1970,2,4,48,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560279,7EF9A023D06BFAA113F72E1305D46F32,1,5,1,1,1963,7,22,55,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560684,C0853AF578B605205AC88B695CC3E6A8,1,5,1,2,1964,5,18,54,0,76,1,33,3304557,0,,,,,,,,,1,0,1,0,0,1,0,1,0,0,1,0,
2018,693,1,1,560682,47C785627E0AF1E077C1117B4DCF5155,1,5,1,2,1956,11,9,62,0,76,1,33,3303302,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560685,260A5E1A9500E37A8B4EF76568C01683,1,5,1,2,1971,8,14,47,1,76,1,35,3550308,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560679,5C19407F6150C7768171D306952608E6,1,5,2,2,1963,8,25,55,0,76,1,,,9,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560686,60E8482C8EFFAE981565C5DB86E65CF2,1,5,1,2,1955,11,20,63,1,724,3,,,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560687,A6E5DE46311F0A9EF76859C6D0740E45,1,5,3,2,1947,7,18,71,0,76,1,13,1302603,9,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560683,64CC4C9580463658AD3F9E60C9CB099B,1,5,1,2,1955,5,23,63,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560681,50100F73BD4390441883F5EAB6F60D2D,1,5,1,2,1950,11,16,68,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560690,4B3646A391DA43294B196F75C5EC0982,1,5,1,2,1965,9,7,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560691,907C915B1440AF45B7487976237CDF97,1,5,1,2,1966,5,21,52,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560706,C270999C69BAA25530D1D7F97DDEC44A,1,5,1,1,1971,11,14,47,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560699,88F3D846671D3AC82947BC231309CEBB,1,5,1,2,1960,3,1,58,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560712,554AA8D0BD48165580E499F048667D4D,1,5,1,1,1958,12,22,60,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560716,D8F70507F1622F327A672B783AF0CA7D,1,5,1,1,1955,8,23,63,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560727,662BCE2808B36B476B0DE24FF12EE54A,1,5,1,2,1975,3,3,43,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560721,0AA65D9E7800E036D1F7C2DDC83C5D7B,1,5,1,1,1954,12,22,64,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560722,02753974EEB443412EA05AEA710B0D5F,1,5,1,1,1974,10,26,44,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,679898,6E3662B309A64F6F048BEC315BE98BC3,1,5,2,1,1955,5,26,63,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,0,,0,1,1,1
2018,693,1,1,560719,682729229D33F81A9179DBDB59B01A6C,1,5,1,1,1951,11,3,67,0,76,1,43,4318309,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,679899,7D8368F4D7404E90BCA70DCC3633036E,1,2,2,2,1964,5,16,54,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560724,BCBBF7CC92E4C57659EEBA3C20D3548E,1,5,1,1,1964,7,13,54,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560725,0488D5A26B3E348DCCEB2D3EC66323B6,1,5,1,1,1969,6,23,49,1,76,1,26,2611606,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560726,8C2EC668BDDCF3280A3FFDB11508CCF5,1,5,2,2,1973,10,29,45,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,560739,6711C47E1EA7274EC5205BEE346D6AD3,1,5,1,1,1962,8,22,56,0,170,3,,,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560736,70E81BA9461D875AF12DF39A4D997346,1,5,1,1,1954,8,5,64,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560733,BC69490C1A12A7CEE8E3C67F31EA3ECB,1,5,1,2,1970,4,15,48,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560740,E2D694688FEEEA5E01288E07E9E1A8F0,1,5,1,1,1956,12,17,62,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560743,B5C2ADF6E05E3DA7F6997A8A144D2251,1,5,1,1,1973,4,30,45,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560754,D78857B069A035FEB7C50AC735BD028E,1,5,1,1,1967,7,7,51,0,76,1,52,5208707,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560759,EE97DB0BDF221469EBBF0338B5D47756,1,4,2,1,1974,5,30,44,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560748,4ABA3AE9E81E381DA73A55ABF12AB712,1,5,1,1,1966,2,1,52,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560756,1722470352998830F64615460B453A96,1,5,1,1,1971,4,23,47,1,76,1,31,3106200,0,,,,,,,,,0,0,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560751,40FB450F6DB924A898DBE6A36FDA9535,1,5,1,1,1960,7,20,58,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560752,2D5A1B17362DAFCFCB95DC68C9C5A248,1,5,2,1,1949,11,4,69,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560753,EC92543EA4F53C8FE391EC4E6780AC30,1,5,1,1,1970,4,8,48,1,76,1,35,3509502,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560769,1CB65DB64D7950AEC247D1A899EE3EC2,1,5,1,2,1970,2,19,48,1,76,1,32,3205309,0,,,,,,,,,1,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560770,FF4337F2C0CC4EA6055EC46CD7FC5814,1,5,1,2,1965,10,26,53,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,0,,0,1,0,
2018,693,1,1,560765,2A28D7C25E48D4E890E000DC4256AC02,1,5,1,1,1959,12,26,59,1,76,1,53,5300108,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560766,BB563E06D39F5894033B8E8E206F2395,1,4,1,2,1950,5,4,68,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560776,11763ED0936B58F3AE5A218C8CC72581,1,5,1,2,1954,11,22,64,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560775,D43A8603310415450331494D894CA0F3,1,5,1,2,1966,7,11,52,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560783,BBBBFB7FA5B3D57D51DEE842FED254CC,1,5,1,2,1954,6,29,64,0,76,1,33,3304557,0,,,,,,,,,1,0,1,0,0,0,0,0,,0,1,0,
2018,693,1,1,560777,FF855B5C6840AA0B87DFB7210799F349,1,4,2,2,1962,6,21,56,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560787,B2DAA7DA6A6E9F29B03841F7C05715E4,1,4,2,1,1955,8,13,63,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560773,9E3A9440A477A02D17BA2443F8FDA713,1,5,1,2,1962,6,5,56,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560798,745FDB2B3CB6FADAAAB1E3F1B2542687,1,3,3,2,1967,10,20,51,0,76,1,,,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560799,188773F5D136E9594BE0390AC1846E62,1,5,1,2,1973,4,27,45,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560792,70A807F7C4CBF2443DE49BFF60AA45AF,1,5,2,2,1971,11,5,47,0,76,1,33,3304557,9,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560794,928864B1F2A92D56A74BC5E3E7606F0F,1,5,1,2,1966,1,18,52,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560795,02F13905A72499290765C194F4ACBA04,1,5,1,2,1971,1,29,47,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560796,E2A09D51BAE94E75DF455233DEAAD509,1,5,1,2,1972,8,31,46,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560813,EDD7A2F856BC8EF63A69C0A9F5AC3658,1,5,2,2,1972,3,28,46,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560810,F2D161EB7F4EF4AF24A84820FFEEA58F,1,5,1,1,1969,8,28,49,1,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560811,08AFD3AD106805BA0FD2EE4F7AF31F96,1,5,2,1,1961,5,6,57,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560824,86AC39D73B961DD0F2E091B7CDA8103F,1,5,3,2,1959,7,7,59,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560825,E3EE8E92E5A5793A8C28C3A772588D62,1,5,1,2,1964,9,3,54,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560827,E449497929BC79EDF042EDCF00F88D62,1,5,2,2,1969,8,7,49,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560821,84646C8D0374B86EE494C13DB77667AD,1,5,1,2,1956,2,4,62,0,76,1,33,3304557,0,,,,,,,,,1,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560822,6CCBAD0FA610B020FBEA9C74F034CA51,1,5,1,2,1965,2,7,53,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560816,135BBD634E450089C32D7904DC781F7A,1,5,2,2,1958,3,29,60,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560817,C120F1815D94BBC70A12D7B4D813619C,1,4,2,2,1952,3,31,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560818,7EB90B9A6A871D17BF670720CEB6024B,1,3,1,2,1958,4,20,60,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560831,1082F8E64793CF9C674A8A2E23DFD39F,1,4,1,1,1949,7,10,69,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560836,03D77683F2FBB39B8CCFE6D2CA031DA1,1,5,1,1,1951,2,15,67,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560829,091AAE865A54541B6119A40D0EF90253,1,5,1,1,1971,11,14,47,0,76,1,33,3304557,0,,,,,,,,,1,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560837,EFEDBA360DDB9B4A2AD52C3236FB6D55,1,5,1,1,1952,9,10,66,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560830,75426392ED1DADA5E3443D77569B35D8,1,5,1,1,1955,10,21,63,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,679902,792E4CAC1F23C91D13403C3E7FFA2DAD,1,5,2,1,1958,2,12,60,0,76,2,,,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,1,1
2018,693,1,1,560842,DCE28A7FDF821CE1D7A5E8795DD207E2,1,5,1,1,1957,10,21,61,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560840,7670099F4BFF8EB3DFA59A5257C79905,1,4,1,1,1965,12,16,53,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560849,5969ADD9B91ADF479A70EF956D502863,1,5,2,1,1964,12,26,54,0,76,1,33,3304557,9,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560844,76323C8E226280C7A3721711BA1207F4,1,5,1,1,1957,9,18,61,1,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,0,,0,1,0,
2018,693,1,1,560846,ED412190C2C7F006C751C2567BA1FD4C,1,5,1,1,1973,6,19,45,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560851,17604E9D08C527349ABE995BEA9AC16B,1,5,1,1,1947,7,7,71,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560860,C9C60DB85F328AE2C2343CD6BC922886,1,3,1,1,1957,6,27,61,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,0,,0,1,0,
2018,693,1,1,560859,36BD6BCF97C092BDBB0E27CBF06B965B,1,5,2,1,1964,2,1,54,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560856,B429514A101E812FB879C356749A695B,1,5,2,1,1969,10,29,49,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560853,65AC1258365CCE00F4BB16EC629DBC1B,1,4,1,1,1960,8,8,58,0,858,3,,,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560854,9CE4C02807FBE4BE166E48F46CD39335,1,5,1,1,1963,3,19,55,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560848,8D0E721F49B9E8D7234D409FCFB84834,1,5,1,1,1951,12,3,67,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560869,BA287AFC6018CF4D9A055C26669FC435,1,5,1,2,1975,2,20,43,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560872,2C2E6FA057BEE2C88168A7F0F65BD508,1,4,2,1,1948,12,7,70,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560865,2B1F903516CA9123215D6D14E53BF68B,1,5,1,1,1973,1,11,45,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560871,84AB3756FDC7D69E0CFFD0D90199D039,1,4,2,1,1952,6,15,66,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,679903,852B075FC86C3D085FD06CE82B5901EE,1,2,1,1,1953,10,3,65,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560863,67601EFBF62181AFB0A4958208B45AEF,1,5,1,1,1960,10,23,58,0,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560881,DF79534D821268AC1E626F2A0638F74F,1,4,2,1,1948,3,21,70,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560882,11E015DB42BBA32BAD7762C0082357A0,1,5,1,1,1963,1,28,55,0,76,1,33,3304557,0,,,,,,,,,1,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,679904,3230D16730A20401C3E55B7FB8E2773E,1,2,2,1,1964,7,7,54,1,76,1,33,3304557,0,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560883,C8BCA595460094CD0E4C4E494A4D8ED0,1,5,1,1,1956,4,5,62,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560885,5C585ABCE148284BD659EE3498F0E1C0,1,5,1,1,1955,7,2,63,0,840,3,,,0,,,,,,,,,0,1,0,1,0,1,0,1,1,0,1,0,
2018,693,1,1,560880,7F8626CBE5837CBE9592C4F80A652C66,1,5,1,1,1956,9,2,62,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,0,,0,1,0,
2018,693,1,1,560893,6E62A8E79C45A457618F9B609B5D2362,1,5,1,1,1981,5,24,37,1,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560902,D63F435BC5E6C17FE348412B66062D18,1,5,1,1,1961,1,3,57,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560905,E04E29CD3B16D6E1C5764F8AB082E00E,1,5,1,1,1962,2,25,56,0,76,1,33,3304557,0,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,0,
2018,693,1,1,560896,E7CDA29527B41E5B43D3155C4D6F748F,1,5,1,1,1967,1,23,51,0,76,1,33,3304557,0,,,,,,,,,1,0,0,1,0,0,0,1,1,0,1,0,
2018,693,1,1,560904,15F7A5B45252440238F70013FA4B8BB5,1,5,1,1,1964,11,12,54,0,76,1,33,3304557,0,,,,,,,,,0,1,1,1,0,0,0,1,0,0,1,0,
2018,693,1,1,560907,B9BB85940D4E600FF25F9166C95E520D,1,5,1,1,1953,10,25,65,0,76,1,33,3304557,0,,,,,,,,,0,0,1,1,0,1,0,1,0,0,1,0,
